sample_id,label,captured_at,rgb_image,skeleton_image,people_count,left_shoulder_x,left_shoulder_y,left_shoulder_visibility,right_shoulder_x,right_shoulder_y,right_shoulder_visibility,left_hip_x,left_hip_y,left_hip_visibility,right_hip_x,right_hip_y,right_hip_visibility,landmarks_json
sample_0011,upper_body,2026-08-17T04:29:21.118+09:00,sample_0011_upper_body_20260817_042921_117083_rgb.jpg,sample_0011_upper_body_20260817_042921_117083_skeleton.jpg,1,0.538844,0.481099,0.999948,0.363725,0.479769,0.999961,0.498808,0.824903,0.999699,0.406375,0.819253,0.99972,"[{""index"":0,""x"":0.461576,""y"":0.353761,""visibility"":0.999741},{""index"":1,""x"":0.468701,""y"":0.330238,""visibility"":0.999654},{""index"":2,""x"":0.474026,""y"":0.330238,""visibility"":0.999658},{""index"":3,""x"":0.478908,""y"":0.330238,""visibility"":0.999632},{""index"":4,""x"":0.449924,""y"":0.329578,""visibility"":0.999678},{""index"":5,""x"":0.442565,""y"":0.329422,""visibility"":0.99969},{""index"":6,""x"":0.436134,""y"":0.32961,""visibility"":0.99969},{""index"":7,""x"":0.482533,""y"":0.339266,""visibility"":0.999758},{""index"":8,""x"":0.425076,""y"":0.34128,""visibility"":0.999873},{""index"":9,""x"":0.471043,""y"":0.373258,""visibility"":0.999939},{""index"":10,""x"":0.447838,""y"":0.373851,""visibility"":0.999952},{""index"":11,""x"":0.538844,""y"":0.481099,""visibility"":0.999948},{""index"":12,""x"":0.363725,""y"":0.479769,""visibility"":0.999961},{""index"":13,""x"":0.608753,""y"":0.619367,""visibility"":0.999301},{""index"":14,""x"":0.273753,""y"":0.623098,""visibility"":0.998755},{""index"":15,""x"":0.56337,""y"":0.724605,""visibility"":0.995601},{""index"":16,""x"":0.350328,""y"":0.728989,""visibility"":0.98914},{""index"":17,""x"":0.546808,""y"":0.760408,""visibility"":0.983085},{""index"":18,""x"":0.364144,""y"":0.765735,""visibility"":0.972467},{""index"":19,""x"":0.532444,""y"":0.749139,""visibility"":0.982083},{""index"":20,""x"":0.379375,""y"":0.752108,""visibility"":0.970854},{""index"":21,""x"":0.534887,""y"":0.737599,""visibility"":0.984516},{""index"":22,""x"":0.376919,""y"":0.738797,""visibility"":0.971992},{""index"":23,""x"":0.498808,""y"":0.824903,""visibility"":0.999699},{""index"":24,""x"":0.406375,""y"":0.819253,""visibility"":0.99972},{""index"":25,""x"":0.504232,""y"":1.059017,""visibility"":0.782995},{""index"":26,""x"":0.408961,""y"":1.056318,""visibility"":0.870267}]"
sample_0012,upper_body,2026-08-17T04:29:23.273+09:00,sample_0012_upper_body_20260817_042923_272300_rgb.jpg,sample_0012_upper_body_20260817_042923_272300_skeleton.jpg,1,0.581857,0.490775,0.999797,0.414764,0.475413,0.99981,0.528113,0.818528,0.999041,0.434167,0.810096,0.999103,"[{""index"":0,""x"":0.535392,""y"":0.365986,""visibility"":0.999019},{""index"":1,""x"":0.542319,""y"":0.345901,""visibility"":0.9987},{""index"":2,""x"":0.546869,""y"":0.347203,""visibility"":0.998649},{""index"":3,""x"":0.550923,""y"":0.348485,""visibility"":0.998475},{""index"":4,""x"":0.525087,""y"":0.341253,""visibility"":0.998736},{""index"":5,""x"":0.517328,""y"":0.339582,""visibility"":0.998793},{""index"":6,""x"":0.510041,""y"":0.338235,""visibility"":0.998736},{""index"":7,""x"":0.547408,""y"":0.356297,""visibility"":0.998364},{""index"":8,""x"":0.494202,""y"":0.345055,""visibility"":0.999144},{""index"":9,""x"":0.539902,""y"":0.387385,""visibility"":0.999594},{""index"":10,""x"":0.517606,""y"":0.382391,""visibility"":0.999722},{""index"":11,""x"":0.581857,""y"":0.490775,""visibility"":0.999797},{""index"":12,""x"":0.414764,""y"":0.475413,""visibility"":0.99981},{""index"":13,""x"":0.597749,""y"":0.660462,""visibility"":0.995719},{""index"":14,""x"":0.368077,""y"":0.641161,""visibility"":0.993255},{""index"":15,""x"":0.608572,""y"":0.798728,""visibility"":0.989013},{""index"":16,""x"":0.350716,""y"":0.79219,""visibility"":0.984094},{""index"":17,""x"":0.616148,""y"":0.852111,""visibility"":0.973139},{""index"":18,""x"":0.338343,""y"":0.849074,""visibility"":0.971725},{""index"":19,""x"":0.605796,""y"":0.850182,""visibility"":0.975012},{""index"":20,""x"":0.347463,""y"":0.851206,""visibility"":0.974043},{""index"":21,""x"":0.59903,""y"":0.827836,""visibility"":0.978302},{""index"":22,""x"":0.356864,""y"":0.833046,""visibility"":0.97506},{""index"":23,""x"":0.528113,""y"":0.818528,""visibility"":0.999041},{""index"":24,""x"":0.434167,""y"":0.810096,""visibility"":0.999103},{""index"":25,""x"":0.523383,""y"":1.036395,""visibility"":0.83762},{""index"":26,""x"":0.431356,""y"":1.030747,""visibility"":0.902093},{""index"":27,""x"":0.501274,""y"":1.222589,""visibility"":0.268174},{""index"":28,""x"":0.427747,""y"":1.212916,""visibility"":0.390999}]"
sample_0013,upper_body,2026-08-17T04:29:24.460+09:00,sample_0013_upper_body_20260817_042924_459830_rgb.jpg,sample_0013_upper_body_20260817_042924_459830_skeleton.jpg,1,0.571301,0.484941,0.999882,0.399257,0.482184,0.999835,0.529517,0.826691,0.998875,0.434476,0.825244,0.998731,"[{""index"":0,""x"":0.488412,""y"":0.351694,""visibility"":0.999672},{""index"":1,""x"":0.49779,""y"":0.32804,""visibility"":0.999531},{""index"":2,""x"":0.503909,""y"":0.328599,""visibility"":0.999551},{""index"":3,""x"":0.509553,""y"":0.329219,""visibility"":0.999495},{""index"":4,""x"":0.475681,""y"":0.327194,""visibility"":0.999477},{""index"":5,""x"":0.468121,""y"":0.327542,""visibility"":0.999487},{""index"":6,""x"":0.461652,""y"":0.328373,""visibility"":0.999436},{""index"":7,""x"":0.515922,""y"":0.342124,""visibility"":0.999551},{""index"":8,""x"":0.454027,""y"":0.341603,""visibility"":0.999649},{""index"":9,""x"":0.501148,""y"":0.37411,""visibility"":0.999871},{""index"":10,""x"":0.47473,""y"":0.374298,""visibility"":0.999869},{""index"":11,""x"":0.571301,""y"":0.484941,""visibility"":0.999882},{""index"":12,""x"":0.399257,""y"":0.482184,""visibility"":0.999835},{""index"":13,""x"":0.596519,""y"":0.666713,""visibility"":0.99868},{""index"":14,""x"":0.361707,""y"":0.656265,""visibility"":0.99494},{""index"":15,""x"":0.601355,""y"":0.811501,""visibility"":0.99438},{""index"":16,""x"":0.342994,""y"":0.808361,""visibility"":0.986879},{""index"":17,""x"":0.608962,""y"":0.864506,""visibility"":0.984276},{""index"":18,""x"":0.333871,""y"":0.859894,""visibility"":0.975946},{""index"":19,""x"":0.594906,""y"":0.864652,""visibility"":0.985663},{""index"":20,""x"":0.343016,""y"":0.863409,""visibility"":0.977968},{""index"":21,""x"":0.588767,""y"":0.844125,""visibility"":0.987759},{""index"":22,""x"":0.351292,""y"":0.84461,""visibility"":0.980243},{""index"":23,""x"":0.529517,""y"":0.826691,""visibility"":0.998875},{""index"":24,""x"":0.434476,""y"":0.825244,""visibility"":0.998731},{""index"":25,""x"":0.525471,""y"":1.059111,""visibility"":0.864654},{""index"":26,""x"":0.425233,""y"":1.064189,""visibility"":0.904819},{""index"":27,""x"":0.506292,""y"":1.255191,""visibility"":0.261897},{""index"":28,""x"":0.422816,""y"":1.247224,""visibility"":0.297164}]"
sample_0014,upper_body,2026-08-17T04:29:25.161+09:00,sample_0014_upper_body_20260817_042925_160211_rgb.jpg,sample_0014_upper_body_20260817_042925_160211_skeleton.jpg,1,0.533464,0.475362,0.999889,0.374619,0.497359,0.999675,0.501,0.837754,0.998183,0.410138,0.836674,0.997285,"[{""index"":0,""x"":0.41338,""y"":0.340291,""visibility"":0.999695},{""index"":1,""x"":0.420925,""y"":0.312358,""visibility"":0.999566},{""index"":2,""x"":0.429603,""y"":0.309408,""visibility"":0.999605},{""index"":3,""x"":0.438263,""y"":0.307195,""visibility"":0.999591},{""index"":4,""x"":0.405046,""y"":0.320041,""visibility"":0.999416},{""index"":5,""x"":0.40129,""y"":0.322487,""visibility"":0.999386},{""index"":6,""x"":0.397416,""y"":0.325139,""visibility"":0.999268},{""index"":7,""x"":0.454653,""y"":0.320852,""visibility"":0.99964},{""index"":8,""x"":0.39846,""y"":0.342889,""visibility"":0.999485},{""index"":9,""x"":0.433623,""y"":0.362576,""visibility"":0.999861},{""index"":10,""x"":0.411715,""y"":0.36876,""visibility"":0.999792},{""index"":11,""x"":0.533464,""y"":0.475362,""visibility"":0.999889},{""index"":12,""x"":0.374619,""y"":0.497359,""visibility"":0.999675},{""index"":13,""x"":0.567752,""y"":0.663744,""visibility"":0.998567},{""index"":14,""x"":0.354785,""y"":0.688479,""visibility"":0.981167},{""index"":15,""x"":0.587657,""y"":0.824964,""visibility"":0.987228},{""index"":16,""x"":0.345724,""y"":0.839982,""visibility"":0.954478},{""index"":17,""x"":0.599161,""y"":0.87687,""visibility"":0.967225},{""index"":18,""x"":0.335135,""y"":0.891116,""visibility"":0.927757},{""index"":19,""x"":0.589748,""y"":0.876868,""visibility"":0.972362},{""index"":20,""x"":0.34787,""y"":0.890799,""visibility"":0.935582},{""index"":21,""x"":0.582749,""y"":0.862846,""visibility"":0.976625},{""index"":22,""x"":0.353452,""y"":0.874935,""visibility"":0.942507},{""index"":23,""x"":0.501,""y"":0.837754,""visibility"":0.998183},{""index"":24,""x"":0.410138,""y"":0.836674,""visibility"":0.997285},{""index"":25,""x"":0.500675,""y"":1.064325,""visibility"":0.829354},{""index"":26,""x"":0.412676,""y"":1.067613,""visibility"":0.875893},{""index"":27,""x"":0.500521,""y"":1.271828,""visibility"":0.283583},{""index"":28,""x"":0.417429,""y"":1.272173,""visibility"":0.368633}]"
sample_0015,upper_body,2026-08-17T04:29:25.729+09:00,sample_0015_upper_body_20260817_042925_727660_rgb.jpg,sample_0015_upper_body_20260817_042925_727660_skeleton.jpg,1,0.485842,0.4678,0.999965,0.344807,0.504134,0.999881,0.47211,0.830976,0.998622,0.38283,0.837933,0.99859,"[{""index"":0,""x"":0.331979,""y"":0.35025,""visibility"":0.999558},{""index"":1,""x"":0.33978,""y"":0.327292,""visibility"":0.999307},{""index"":2,""x"":0.344221,""y"":0.325622,""visibility"":0.999405},{""index"":3,""x"":0.349237,""y"":0.324021,""visibility"":0.999356},{""index"":4,""x"":0.334056,""y"":0.330118,""visibility"":0.998964},{""index"":5,""x"":0.334019,""y"":0.330709,""visibility"":0.99898},{""index"":6,""x"":0.333843,""y"":0.331359,""visibility"":0.99875},{""index"":7,""x"":0.381676,""y"":0.331972,""visibility"":0.999468},{""index"":8,""x"":0.351305,""y"":0.34335,""visibility"":0.998774},{""index"":9,""x"":0.346722,""y"":0.374174,""visibility"":0.999722},{""index"":10,""x"":0.338907,""y"":0.376498,""visibility"":0.999566},{""index"":11,""x"":0.485842,""y"":0.4678,""visibility"":0.999965},{""index"":12,""x"":0.344807,""y"":0.504134,""visibility"":0.999881},{""index"":13,""x"":0.520236,""y"":0.649054,""visibility"":0.999914},{""index"":14,""x"":0.332927,""y"":0.687451,""visibility"":0.971402},{""index"":15,""x"":0.519503,""y"":0.821542,""visibility"":0.998927},{""index"":16,""x"":0.317422,""y"":0.841291,""visibility"":0.960952},{""index"":17,""x"":0.528626,""y"":0.879662,""visibility"":0.99492},{""index"":18,""x"":0.305349,""y"":0.889351,""visibility"":0.936052},{""index"":19,""x"":0.514513,""y"":0.880208,""visibility"":0.995801},{""index"":20,""x"":0.314056,""y"":0.88911,""visibility"":0.945197},{""index"":21,""x"":0.50988,""y"":0.863408,""visibility"":0.99607},{""index"":22,""x"":0.319767,""y"":0.870229,""visibility"":0.954732},{""index"":23,""x"":0.47211,""y"":0.830976,""visibility"":0.998622},{""index"":24,""x"":0.38283,""y"":0.837933,""visibility"":0.99859},{""index"":25,""x"":0.488285,""y"":1.06521,""visibility"":0.646349},{""index"":26,""x"":0.390792,""y"":1.066935,""visibility"":0.768386},{""index"":28,""x"":0.42146,""y"":1.314044,""visibility"":0.212559}]"
sample_0016,upper_body,2026-08-17T04:29:27.425+09:00,sample_0016_upper_body_20260817_042927_424587_rgb.jpg,sample_0016_upper_body_20260817_042927_424587_skeleton.jpg,1,0.571382,0.488603,0.999573,0.402119,0.486102,0.999468,0.532627,0.831593,0.998147,0.439351,0.831542,0.998035,"[{""index"":0,""x"":0.513969,""y"":0.351065,""visibility"":0.998606},{""index"":1,""x"":0.520594,""y"":0.327851,""visibility"":0.998066},{""index"":2,""x"":0.524917,""y"":0.328793,""visibility"":0.998012},{""index"":3,""x"":0.528922,""y"":0.329726,""visibility"":0.997909},{""index"":4,""x"":0.503177,""y"":0.324042,""visibility"":0.997989},{""index"":5,""x"":0.494867,""y"":0.322716,""visibility"":0.998028},{""index"":6,""x"":0.486778,""y"":0.321855,""visibility"":0.997933},{""index"":7,""x"":0.527172,""y"":0.341349,""visibility"":0.997731},{""index"":8,""x"":0.471726,""y"":0.333052,""visibility"":0.998487},{""index"":9,""x"":0.519889,""y"":0.372411,""visibility"":0.999309},{""index"":10,""x"":0.496244,""y"":0.371096,""visibility"":0.999398},{""index"":11,""x"":0.571382,""y"":0.488603,""visibility"":0.999573},{""index"":12,""x"":0.402119,""y"":0.486102,""visibility"":0.999468},{""index"":13,""x"":0.598742,""y"":0.670505,""visibility"":0.990624},{""index"":14,""x"":0.380909,""y"":0.677406,""visibility"":0.986623},{""index"":15,""x"":0.618322,""y"":0.822324,""visibility"":0.977629},{""index"":16,""x"":0.376827,""y"":0.836663,""visibility"":0.973037},{""index"":17,""x"":0.628717,""y"":0.876896,""visibility"":0.953362},{""index"":18,""x"":0.364845,""y"":0.883162,""visibility"":0.955734},{""index"":19,""x"":0.619827,""y"":0.876868,""visibility"":0.958069},{""index"":20,""x"":0.378153,""y"":0.884791,""visibility"":0.959762},{""index"":21,""x"":0.612544,""y"":0.860491,""visibility"":0.963916},{""index"":22,""x"":0.384332,""y"":0.872577,""visibility"":0.961098},{""index"":23,""x"":0.532627,""y"":0.831593,""visibility"":0.998147},{""index"":24,""x"":0.439351,""y"":0.831542,""visibility"":0.998035},{""index"":25,""x"":0.539148,""y"":1.061866,""visibility"":0.836421},{""index"":26,""x"":0.438358,""y"":1.061786,""visibility"":0.888178},{""index"":27,""x"":0.530435,""y"":1.266114,""visibility"":0.315209},{""index"":28,""x"":0.446496,""y"":1.270917,""visibility"":0.402803}]"
sample_0017,upper_body,2026-08-17T04:29:28.078+09:00,sample_0017_upper_body_20260817_042928_076628_rgb.jpg,sample_0017_upper_body_20260817_042928_076628_skeleton.jpg,1,0.539058,0.482047,0.999873,0.373777,0.48879,0.999792,0.503359,0.836735,0.99585,0.411695,0.838684,0.995601,"[{""index"":0,""x"":0.454668,""y"":0.357394,""visibility"":0.999658},{""index"":1,""x"":0.46455,""y"":0.329595,""visibility"":0.999471},{""index"":2,""x"":0.470959,""y"":0.329102,""visibility"":0.999506},{""index"":3,""x"":0.476598,""y"":0.328601,""visibility"":0.999454},{""index"":4,""x"":0.441867,""y"":0.330261,""visibility"":0.999393},{""index"":5,""x"":0.434969,""y"":0.330801,""visibility"":0.999409},{""index"":6,""x"":0.428746,""y"":0.331508,""visibility"":0.999351},{""index"":7,""x"":0.483576,""y"":0.338989,""visibility"":0.999487},{""index"":8,""x"":0.422178,""y"":0.342914,""visibility"":0.99952},{""index"":9,""x"":0.468857,""y"":0.376281,""visibility"":0.999831},{""index"":10,""x"":0.442045,""y"":0.378008,""visibility"":0.999825},{""index"":11,""x"":0.539058,""y"":0.482047,""visibility"":0.999873},{""index"":12,""x"":0.373777,""y"":0.48879,""visibility"":0.999792},{""index"":13,""x"":0.561736,""y"":0.666648,""visibility"":0.995282},{""index"":14,""x"":0.34419,""y"":0.678723,""visibility"":0.983971},{""index"":15,""x"":0.568162,""y"":0.81506,""visibility"":0.97231},{""index"":16,""x"":0.333017,""y"":0.838994,""visibility"":0.950778},{""index"":17,""x"":0.574303,""y"":0.871088,""visibility"":0.939025},{""index"":18,""x"":0.320594,""y"":0.894268,""visibility"":0.922343},{""index"":19,""x"":0.563036,""y"":0.867491,""visibility"":0.948058},{""index"":20,""x"":0.333504,""y"":0.892478,""visibility"":0.931587},{""index"":21,""x"":0.557452,""y"":0.846652,""visibility"":0.953101},{""index"":22,""x"":0.341068,""y"":0.873057,""visibility"":0.936052},{""index"":23,""x"":0.503359,""y"":0.836735,""visibility"":0.99585},{""index"":24,""x"":0.411695,""y"":0.838684,""visibility"":0.995601},{""index"":25,""x"":0.504988,""y"":1.069915,""visibility"":0.731634},{""index"":26,""x"":0.41414,""y"":1.073212,""visibility"":0.809276},{""index"":27,""x"":0.493288,""y"":1.28096,""visibility"":0.266071},{""index"":28,""x"":0.425603,""y"":1.288106,""visibility"":0.356895}]"
sample_0018,upper_body,2026-08-17T04:29:28.792+09:00,sample_0018_upper_body_20260817_042928_791044_rgb.jpg,sample_0018_upper_body_20260817_042928_791044_skeleton.jpg,1,0.544275,0.480666,0.999891,0.376841,0.488964,0.999831,0.505239,0.834942,0.998731,0.415581,0.837113,0.998539,"[{""index"":0,""x"":0.458983,""y"":0.358114,""visibility"":0.999764},{""index"":1,""x"":0.468904,""y"":0.330588,""visibility"":0.999642},{""index"":2,""x"":0.475211,""y"":0.329813,""visibility"":0.999653},{""index"":3,""x"":0.481449,""y"":0.328977,""visibility"":0.999617},{""index"":4,""x"":0.447264,""y"":0.331403,""visibility"":0.999597},{""index"":5,""x"":0.440783,""y"":0.331582,""visibility"":0.999596},{""index"":6,""x"":0.43475,""y"":0.332124,""visibility"":0.999558},{""index"":7,""x"":0.488262,""y"":0.338037,""visibility"":0.999619},{""index"":8,""x"":0.427418,""y"":0.342581,""visibility"":0.99968},{""index"":9,""x"":0.472636,""y"":0.377276,""visibility"":0.99988},{""index"":10,""x"":0.44682,""y"":0.378258,""visibility"":0.999877},{""index"":11,""x"":0.544275,""y"":0.480666,""visibility"":0.999891},{""index"":12,""x"":0.376841,""y"":0.488964,""visibility"":0.999831},{""index"":13,""x"":0.568603,""y"":0.65508,""visibility"":0.99684},{""index"":14,""x"":0.34243,""y"":0.672304,""visibility"":0.989013},{""index"":15,""x"":0.582291,""y"":0.80393,""visibility"":0.986777},{""index"":16,""x"":0.327427,""y"":0.832676,""visibility"":0.972362},{""index"":17,""x"":0.592235,""y"":0.855776,""visibility"":0.96944},{""index"":18,""x"":0.317605,""y"":0.886222,""visibility"":0.954647},{""index"":19,""x"":0.579953,""y"":0.856926,""visibility"":0.972831},{""index"":20,""x"":0.329058,""y"":0.886432,""visibility"":0.959078},{""index"":21,""x"":0.572605,""y"":0.834136,""visibility"":0.976038},{""index"":22,""x"":0.336255,""y"":0.866982,""visibility"":0.962743},{""index"":23,""x"":0.505239,""y"":0.834942,""visibility"":0.998731},{""index"":24,""x"":0.415581,""y"":0.837113,""visibility"":0.998539},{""index"":25,""x"":0.509579,""y"":1.061982,""visibility"":0.817283},{""index"":26,""x"":0.415876,""y"":1.051623,""visibility"":0.873215},{""index"":27,""x"":0.49399,""y"":1.25565,""visibility"":0.339937},{""index"":28,""x"":0.420038,""y"":1.256903,""visibility"":0.403273}]"
sample_0019,upper_body,2026-08-17T04:29:29.320+09:00,sample_0019_upper_body_20260817_042929_319753_rgb.jpg,sample_0019_upper_body_20260817_042929_319753_skeleton.jpg,1,0.545915,0.478428,0.999855,0.37657,0.483332,0.99977,0.504896,0.835215,0.998711,0.414416,0.836332,0.998528,"[{""index"":0,""x"":0.461312,""y"":0.348115,""visibility"":0.999755},{""index"":1,""x"":0.470891,""y"":0.32058,""visibility"":0.999633},{""index"":2,""x"":0.477569,""y"":0.320394,""visibility"":0.999644},{""index"":3,""x"":0.483205,""y"":0.320046,""visibility"":0.999617},{""index"":4,""x"":0.448225,""y"":0.321058,""visibility"":0.999588},{""index"":5,""x"":0.441184,""y"":0.321375,""visibility"":0.999579},{""index"":6,""x"":0.435245,""y"":0.322092,""visibility"":0.999543},{""index"":7,""x"":0.489815,""y"":0.330641,""visibility"":0.999624},{""index"":8,""x"":0.428936,""y"":0.333715,""visibility"":0.999687},{""index"":9,""x"":0.475573,""y"":0.368562,""visibility"":0.999877},{""index"":10,""x"":0.449221,""y"":0.369525,""visibility"":0.999874},{""index"":11,""x"":0.545915,""y"":0.478428,""visibility"":0.999855},{""index"":12,""x"":0.37657,""y"":0.483332,""visibility"":0.99977},{""index"":13,""x"":0.570876,""y"":0.657154,""visibility"":0.997739},{""index"":14,""x"":0.34035,""y"":0.669542,""visibility"":0.992539},{""index"":15,""x"":0.586992,""y"":0.802331,""visibility"":0.992},{""index"":16,""x"":0.32818,""y"":0.833051,""visibility"":0.983723},{""index"":17,""x"":0.597663,""y"":0.854588,""visibility"":0.979861},{""index"":18,""x"":0.317978,""y"":0.884844,""visibility"":0.971129},{""index"":19,""x"":0.585377,""y"":0.85564,""visibility"":0.981701},{""index"":20,""x"":0.329097,""y"":0.884883,""visibility"":0.973594},{""index"":21,""x"":0.576847,""y"":0.832057,""visibility"":0.984094},{""index"":22,""x"":0.336918,""y"":0.868851,""visibility"":0.975809},{""index"":23,""x"":0.504896,""y"":0.835215,""visibility"":0.998711},{""index"":24,""x"":0.414416,""y"":0.836332,""visibility"":0.998528},{""index"":25,""x"":0.507796,""y"":1.0622,""visibility"":0.876634},{""index"":26,""x"":0.409604,""y"":1.062019,""visibility"":0.924279},{""index"":27,""x"":0.489587,""y"":1.258274,""visibility"":0.347205},{""index"":28,""x"":0.413968,""y"":1.26432,""visibility"":0.441372}]"
sample_0020,upper_body,2026-08-17T04:29:29.696+09:00,sample_0020_upper_body_20260817_042929_695847_rgb.jpg,sample_0020_upper_body_20260817_042929_695847_skeleton.jpg,1,0.546409,0.480281,0.999891,0.375522,0.485644,0.999846,0.504176,0.834391,0.998463,0.412771,0.83369,0.998371,"[{""index"":0,""x"":0.459055,""y"":0.353943,""visibility"":0.999787},{""index"":1,""x"":0.469189,""y"":0.325772,""visibility"":0.999683},{""index"":2,""x"":0.475953,""y"":0.325233,""visibility"":0.999695},{""index"":3,""x"":0.481778,""y"":0.324503,""visibility"":0.999659},{""index"":4,""x"":0.446089,""y"":0.325999,""visibility"":0.999649},{""index"":5,""x"":0.439194,""y"":0.326136,""visibility"":0.999649},{""index"":6,""x"":0.433388,""y"":0.326527,""visibility"":0.999613},{""index"":7,""x"":0.488625,""y"":0.333424,""visibility"":0.999683},{""index"":8,""x"":0.427517,""y"":0.337328,""visibility"":0.999747},{""index"":9,""x"":0.473674,""y"":0.373041,""visibility"":0.999901},{""index"":10,""x"":0.447054,""y"":0.373755,""visibility"":0.999902},{""index"":11,""x"":0.546409,""y"":0.480281,""visibility"":0.999891},{""index"":12,""x"":0.375522,""y"":0.485644,""visibility"":0.999846},{""index"":13,""x"":0.57336,""y"":0.656921,""visibility"":0.998088},{""index"":14,""x"":0.337679,""y"":0.674343,""visibility"":0.992961},{""index"":15,""x"":0.585485,""y"":0.802732,""visibility"":0.99098},{""index"":16,""x"":0.321971,""y"":0.832551,""visibility"":0.980949},{""index"":17,""x"":0.596238,""y"":0.858134,""visibility"":0.97622},{""index"":18,""x"":0.312653,""y"":0.885997,""visibility"":0.966028},{""index"":19,""x"":0.583867,""y"":0.857096,""visibility"":0.978996},{""index"":20,""x"":0.324745,""y"":0.885692,""visibility"":0.969498},{""index"":21,""x"":0.575336,""y"":0.836369,""visibility"":0.98163},{""index"":22,""x"":0.331486,""y"":0.8696,""visibility"":0.972099},{""index"":23,""x"":0.504176,""y"":0.834391,""visibility"":0.998463},{""index"":24,""x"":0.412771,""y"":0.83369,""visibility"":0.998371},{""index"":25,""x"":0.507241,""y"":1.059167,""visibility"":0.824037},{""index"":26,""x"":0.409453,""y"":1.057977,""visibility"":0.890865},{""index"":27,""x"":0.487874,""y"":1.259829,""visibility"":0.272508},{""index"":28,""x"":0.415252,""y"":1.268651,""visibility"":0.366476}]"
